1423,  Non-Binary Constraints. Christian Bessiere CP 3-540-66626-5 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_99, 5th International Conference, Alexandria, Virginia, USA, October  11-14, 1999, Proceedings 1999
1424,  Boosting Search with Variable Elimination. Javier Larrosa CP 3-540-41053-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2000, 6th International Conference, Singapore, September 18-21, 2000, Proceedings 2000
1425,  A Constraint Engine for Manufacturing Process Planning. Jozsef Vancza, Andras Markus CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1426,  Global Constraints for Lexicographic Orderings. Toby Walsh, Ian Miguel, Alan M. Frisch, Zeynep Kiziltan, Brahim Hnich CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1427,  Faster Algorithms for Bound-Consistency of the Sortedness and the Alldifferent Constraint. Kurt Mehlhorn, Sven Thiel CP 3-540-41053-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2000, 6th International Conference, Singapore, September 18-21, 2000, Proceedings 2000
1428,  Evaluation of Search Heuristics for Embedded System Scheduling Problems. Cecilia Ekelin, Jan Jonsson CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1429,  A Constraint Programming Approach for Solving Rigid Geometric Systems. Michel Rueher, Gilles Trombettoni, Bertrand Neveu, Christophe Jermann CP 3-540-41053-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2000, 6th International Conference, Singapore, September 18-21, 2000, Proceedings 2000
1430,  Maintaining Longest Paths Incrementally. Laurent Michel, Pascal Van Hentenryck CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1431,  On Completion of Constraint Handling Rules. Thom W. Fruhwirth, Slim Abdennadher CP 3-540-65224-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP98, 4th International Conference, Pisa, Italy, October 26-30, 1998, Proceedings 1998
1432,  Operational Equivalence of CHR Programs and Constraints. Thom W. Fruhwirth, Slim Abdennadher CP 3-540-66626-5 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_99, 5th International Conference, Alexandria, Virginia, USA, October  11-14, 1999, Proceedings 1999
1433,  Automatic Generation of Propagation Rules for Finite Domains. Slim Abdennadher, Christophe Rigotti CP 3-540-41053-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2000, 6th International Conference, Singapore, September 18-21, 2000, Proceedings 2000
1434,  Towards Inductive Constraint Solving. Christophe Rigotti, Slim Abdennadher CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1435,  Learning and Solving Soft Temporal Constraints: An Experimental Study. Alessandro Sperduti, Paul H. Morris, Francesca Rossi, Robert A. Morris, Lina Khatib, Kristen Brent Venable CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1436,  A New Classs of Binary CSPs for which Arc-Constistency Is a Decision Procedure. David A. Cohen CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1437,  A Relational Constraint Solver for Model-Based Engineering. Frank Seelisch, Jakob Mauss, Mugur M. Tatar CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1438,  An Impartial Efficiency Comparison of FD Constraint Systems. Antonio J. Fernandez, Patricia M. Hill CP 3-540-65224-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP98, 4th International Conference, Pisa, Italy, October 26-30, 1998, Proceedings 1998
1439,  Frequency Assignment for Cellular Mobile Systems Using Constraint Satisfaction Techniques. Makoto Yokoo, Katsutoshi Hirayama CP 3-540-66626-5 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_99, 5th International Conference, Alexandria, Virginia, USA, October  11-14, 1999, Proceedings 1999
1440,  Constraint Programming for Modelling and Solving Modal Satisfability. Maarten de Rijke, Sebastian Brand, Rosella Gennari CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1441,  Cutting Planes in Constraint Programming: A Hybrid Approach. Filippo Focacci, Michela Milano, Andrea Lodi CP 3-540-41053-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2000, 6th International Conference, Singapore, September 18-21, 2000, Proceedings 2000
1442,  Cost-Based Domain Filtering. Andrea Lodi, Filippo Focacci, Michela Milano CP 3-540-66626-5 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_99, 5th International Conference, Alexandria, Virginia, USA, October  11-14, 1999, Proceedings 1999
1443,  A Constraint-Aided Conceptual Design Environment for Autodesk Inventor. Alan Holland, Barry O_Sullivan, Barry O_Callaghan CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1444,  A Language for Audiovisual Template Specification and Recognition. Jean Carrive, Francois Pachet, Remi Ronfard, Pierre Roy CP 3-540-41053-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2000, 6th International Conference, Singapore, September 18-21, 2000, Proceedings 2000
1445,  Amplification of Search Performance through Randomization of Heuristics. Vincent A. Cicirello, Stephen F. Smith CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1446,  INCOP: An Open Library for INcomplete Combinatorial OPtimization. Gilles Trombettoni, Bertrand Neveu CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1447,  Symmetry Breaking. Stefan Schamberger, Torsten Fahle, Meinolf Sellmann CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1448,  Polynomial Restrictions of SAT: What Can Be Done with an Efficient Implementation of the Davis and Putnam_s Procedure? Antoine Rauzy CP 3-540-60299-2 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_95, First International Conference, CP_95, Cassis, France, September 19-22, 1995, Proceedings 1995
1449,  Communication and Computation in Distributed CSP Algorithms. Carla P. Gomes, Ramon Bejar, Cesar Fernandez, Bhaskar Krishnamachari CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1450,  A Hybrid Approach for SAT. Djamal Habet, Laure Devendeville, Chu Min Li, Michel Vasquez CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1451,  Using the Breakout Algorithm to Identify Hard and Unsolvable Subproblems. Carlos Eisenberg, Boi Faltings CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1452,  HIBISCUS: A Constraint Programming Application to Staff Scheduling in Health Care. Stephane Bourdais, Philippe Galinier, Gilles Pesant CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1453,  Automatic Generation of Music Programs. Pierre Roy, Francois Pachet CP 3-540-66626-5 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_99, 5th International Conference, Alexandria, Virginia, USA, October  11-14, 1999, Proceedings 1999
1454,  Symmetry Breaking in Graceful Graphs. Karen E. Petrie, Barbara M. Smith CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1455,  Identifying Inconsistent CSPs by Relaxation. Derek H. Sleeman, Tomas Eric Nordlander, Ken N. Brown CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1456,  Self Configuring Constraint Programming Systems. Tom Carchrae CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1457,  Random Constraint Satisfaction: Theory Meets Practice. Toby Walsh, Barbara M. Smith, Patrick Prosser, Ewan MacIntyre CP 3-540-65224-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP98, 4th International Conference, Pisa, Italy, October 26-30, 1998, Proceedings 1998
1458,  An Arc-Consistency Algorithm for the Minimum Weight All Different Constraint. Meinolf Sellmann CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1459,  Approximated Consistency for Knapsack Constraints. Meinolf Sellmann CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1460,  Branch-and-Check: A Hybrid Framework Integrating Mixed Integer Programming and Constraint Logic Programming. Erlendur S. Thorsteinsson CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1461,  Constraint Programming and Industrial Applications. Touraivane CP 3-540-60299-2 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_95, First International Conference, CP_95, Cassis, France, September 19-22, 1995, Proceedings 1995
1462,  Discrepancy-Based Additive Bounding for the AllDifferent Constraint. Louis-Martin Rousseau, Andrea Lodi, Michela Milano CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1463,  Sweep as a Generic Pruning Technique Applied to the Non-overlapping Rectangles Constraint. Mats Carlsson, Nicolas Beldiceanu CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1464,  A New Multi-resource cumulatives Constraint with Negative Heights. Nicolas Beldiceanu, Mats Carlsson CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1465,  An Incremental and Non-binary CSP Solver: The Hyperpolyhedron Search Algorithm. Miguel A. Salido, Federico Barber CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1466,  Disjunctive and Continuous Constraint Satisfaction Problems. Federico Barber, Miguel A. Salido CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1467,  Constraint-Based Verification of Client-Server Protocols. Giorgio Delzanno, Tevfik Bultan CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1468,  Using Constraint Programming to Solve the Maximum Clique Problem. Jean-Charles Regin CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1469,  Arc Consistency for Global Cardinality Constraints with Costs. Jean-Charles Regin CP 3-540-66626-5 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_99, 5th International Conference, Alexandria, Virginia, USA, October  11-14, 1999, Proceedings 1999
1470,  A Constraint Optimization Framework for Mapping a Digital Signal Processing Application onto a Parallel Architecture. Juliette Mattioli, Pierre Saveant, Nicolas Museux, Jean Jourdan, Simon de Givry CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1471,  Constraint Satisfaction Differential Problems. Pedro Barahona, Jorge Cruz CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1472,  An Interval Constraint Approach to Handle Parametric Ordinary Differential Equations for Decision Support. Jorge Cruz, Pedro Barahona CP 3-540-66626-5 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_99, 5th International Conference, Alexandria, Virginia, USA, October  11-14, 1999, Proceedings 1999
1473,  The CHIP System and Its Applications. Helmut Simonis CP 3-540-60299-2 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_95, First International Conference, CP_95, Cassis, France, September 19-22, 1995, Proceedings 1995
1474,  Improved Branch and Bound Algorithms for Max-2-SAT and Weighted Max-2-SAT. Jordi Planes CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1475,  From Elliott-MacMahon to an Algorithm for General Linear Constraints on Naturals. Ana Paula Tomas, Eric Domenjoud CP 3-540-60299-2 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_95, First International Conference, CP_95, Cassis, France, September 19-22, 1995, Proceedings 1995
1476,  Optimizing with Constraints: A Case Study in Scheduling Maintenance of Electric Power Units. Rina Dechter, Daniel Frost CP 3-540-65224-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP98, 4th International Conference, Pisa, Italy, October 26-30, 1998, Proceedings 1998
1477,  An Empirical Study of Probabilistic Arc Consistency. Michael C. Horsch, William S. Havens CP 3-540-41053-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2000, 6th International Conference, Singapore, September 18-21, 2000, Proceedings 2000
1478,  Structural Constraint-Based Modeling and Reasoning with Basic Configuration Cells. Rafael M. Gasca, Juan A. Ortega, Miguel Toro CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1479,  A Composistional Theory of Constraint Hierarchies. Michael Jampel Over-Constrained Systems 3-540-61479-6 Springer Lecture Notes in Computer Science Over-Constrained Systems 1996
1480,  Specializing Russian Doll Search. Pedro Meseguer, Marti Sanchez CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1481,  Cost-Based Filtering for Shorter Path Constraints. Meinolf Sellmann CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1482,  Heuristic Constraint Propagation. Meinolf Sellmann, Warwick Harvey CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1483,  Search for Mathematical Objects. Colin Quirke CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1484,  Bridging the Gap between SAT and CSP. Felip Manya, Carlos Ansotegui CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1485,  Box Constraint Collections for Adhoc Constraints. Chi Kan Cheng, Peter J. Stuckey, Jimmy Ho-Man Lee CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1486,  Learning the Empirical Hardness of Optimization Problems: The Case of Combinatorial Auctions. Yoav Shoham, Kevin Leyton-Brown, Eugene Nudelman CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1487,  Open Constraint Satisfaction. Boi Faltings, Santiago Macho-Gonzalez CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1488,  Open Constraint Optimization. Santiago Macho-Gonzalez, Boi Faltings CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1489,  Aircraft Assignment Using Constraint Programming. Erik Kilborn CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1490,  The Non-existence of (3, 1, 2)-Conjugate Orthogonal Idempotent Latin Square of Order 10. Gilles Dequen, Olivier Dubois CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1491,  Optimized Q-pivot for Exact Linear Solvers. Jean Francois Pique, David-Olivier Azulay CP 3-540-65224-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP98, 4th International Conference, Pisa, Italy, October 26-30, 1998, Proceedings 1998
1492,  Singleton Consistencies. Toby Walsh, Kostas Stergiou, Patrick Prosser CP 3-540-41053-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2000, 6th International Conference, Singapore, September 18-21, 2000, Proceedings 2000
1493,  Automatic Generation of Implied Clauses for SAT. Alan M. Frisch, Toby Walsh, Lyndon Drake CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1494,  A Composition Algorithm for Very Hard Graph 3-Colorability Instances. Kazunori Mizuno, Kohsuke Nishihara, Seiichi Nishihara CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1495,  Combining Topological and Qualitative Size Constraints for Spatial Reasoning. Jochen Renz, Alfonso Gerevini CP 3-540-65224-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP98, 4th International Conference, Pisa, Italy, October 26-30, 1998, Proceedings 1998
1496,  A New Approach to Solving SAT-Encoded Binary CSPs. Carlos Ansotegui CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1497,  On the Enhancement of the Informed Backtracking Algorithm. Jlifi Boutheina, Khaled Ghedira CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1498,  Expressiveness of Full First Order Constraints in the Algebra of Finite or Infinite Trees. Alain Colmerauer, Thi-Bich-Hanh Dao CP 3-540-41053-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2000, 6th International Conference, Singapore, September 18-21, 2000, Proceedings 2000
1499,  Improving Cost Calculations for Global Constraints in Local Search. Markus Bohlin CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1500,  Consistency Techniques in Ordinary Differential Equations. Micha Janssen, Pascal Van Hentenryck, Yves Deville CP 3-540-65224-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP98, 4th International Conference, Pisa, Italy, October 26-30, 1998, Proceedings 1998
1501,  Constraints, Inference Channels and Secure Databases. Xiaoyang Sean Wang, Csilla Farkas, Alexander Brodsky, Duminda Wijesekera CP 3-540-41053-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2000, 6th International Conference, Singapore, September 18-21, 2000, Proceedings 2000
1502,  An Optimizing Compiler for CLP(R). Andrew D. Kelly, Andrew D. Macdonald, Kim Marriott, Harald Sondergaard, Peter J. Stuckey, Roland H. C. Yap CP 3-540-60299-2 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_95, First International Conference, CP_95, Cassis, France, September 19-22, 1995, Proceedings 1995
1503,  Implementing Constraint Relaxation over Finite Domains Using Assumption-Based Truth Maintenance Systems. Narendra Jussien, Patrice Boizumault Over-Constrained Systems 3-540-61479-6 Springer Lecture Notes in Computer Science Over-Constrained Systems 1996
1504,  Constraints for Object Recognition in Aerial Images - Handling of Unobserved Features. Thomas H. Kolbe CP 3-540-65224-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP98, 4th International Conference, Pisa, Italy, October 26-30, 1998, Proceedings 1998
1505,  Parallel Execution Models for Constraint Propagation. Alvaro Ruiz-Andino, Fernando Saenz, Lourdes Araujo, Jose J. Ruz CP 3-540-65224-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP98, 4th International Conference, Pisa, Italy, October 26-30, 1998, Proceedings 1998
1506,  Collaborative Learning for Constraint Solving. Eugene C. Freuder, Susan L. Epstein CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1507,  An Efficient Filtering Algorithm for Disjunction of Constraints. Olivier Lhomme CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1508,  Forward Checking with Backmarking. Patrick Prosser Constraint Processing, Selected Papers 3-540-59479-5 Springer Lecture Notes in Computer Science Constraint Processing, Selected Papers 1995
1509,  The Dynamics of Dynamic Variable Ordering Heuristics. Patrick Prosser CP 3-540-65224-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP98, 4th International Conference, Pisa, Italy, October 26-30, 1998, Proceedings 1998
1510,  Automatic Generation of Implied Clauses for SAT. Lyndon Drake CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1511,  A Wealth of SAT Distributions with Planted Assignments. Tassos Dimitriou CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1512,  Domain Independent Ask Approximation in CCP. Enea Zaffanella CP 3-540-60299-2 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_95, First International Conference, CP_95, Cassis, France, September 19-22, 1995, Proceedings 1995
1513,  A Framework for Constraint Programming Based Column Generation. Stefan E. Karisch, Ulrich Junker, Torsten Fahle, Bo Vaaben, Meinolf Sellmann, Niklas Kohl CP 3-540-66626-5 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_99, 5th International Conference, Alexandria, Virginia, USA, October  11-14, 1999, Proceedings 1999
1514,  Temporal Planning through Mixed Integer Programming: A Preliminary Report. Alfonso Gerevini, Yannis Dimopoulos CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1515,  Design of a New Metaheuristic for MAXSAT Problems. Andrea Roli CP 3-540-44120-4 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2002, 8th International Conference, CP 2002, Ithaca, NY, USA, September 9-13, 2002, Proceedings 2002
1516,  Deriving Explanations and Implications for Constraint Satisfaction Problems. Chavalit Likitvivatanavong, Eugene C. Freuder, Richard J. Wallace CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
1517,  Semi-independent Partitioning: A Method for Bounding the Solution to COP_s. David Larkin CP 3-540-20202-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2003, 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings 2003
1518,  Validated Constraint Compilation. David K. Wittenberg, Timothy J. Hickey CP 3-540-66626-5 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_99, 5th International Conference, Alexandria, Virginia, USA, October  11-14, 1999, Proceedings 1999
1519,  Redundant Hidden Variables in Finite Domain Constraint Problems. Francesca Rossi Constraint Processing, Selected Papers 3-540-59479-5 Springer Lecture Notes in Computer Science Constraint Processing, Selected Papers 1995
1520,  Asynchronous Weak-commitment Search for Solving Distributed Constraint Satisfaction Problems. Makoto Yokoo CP 3-540-60299-2 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP_95, First International Conference, CP_95, Cassis, France, September 19-22, 1995, Proceedings 1995
1521,  A Generic Model and Hybrid Algorithm for Hoist Scheduling Problems. Robert Rodosek, Mark Wallace CP 3-540-65224-8 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP98, 4th International Conference, Pisa, Italy, October 26-30, 1998, Proceedings 1998
1522,  Non-overlapping Constraints between Convex Polytopes. Sven Thiel, Nicolas Beldiceanu, Qi Guo CP 3-540-42863-1 Springer Lecture Notes in Computer Science Principles and Practice of Constraint Programming - CP 2001, 7th International Conference, CP 2001, Paphos, Cyprus, November 26 - December 1, 2001, Proceedings 2001
